Any,zona,nomCom,nomDem,F_MORTS,F_FERITS_GREUS,F_FERITS_LLEUS,F_VICTIMES,F_UNITATS_IMPLICADES,F_VIANANTS_IMPLICADES,F_BICICLETES_IMPLICADES,F_CICLOMOTORS_IMPLICADES,F_MOTOCICLETES_IMPLICADES,F_VEH_LLEUGERS_IMPLICADES,F_VEH_PESANTS_IMPLICADES,C_VELOCITAT_VIA,D_BOIRA,D_CARACT_ENTORN,D_CARRIL_ESPECIAL,D_CIRCULACIO_MESURES_ESP,D_CLIMATOLOGIA,D_FUNC_ESP_VIA,D_INTER_SECCIO,D_LIMIT_VELOCITAT,D_LLUMINOSITAT,D_REGULACIO_PRIORITAT,D_SENTITS_VIA,D_SUBTIPUS_ACCIDENT,D_SUBTIPUS_TRAM,D_SUBZONA,D_SUPERFICIE,D_TIPUS_VIA,D_TITULARITAT_VIA,D_TRACAT_ALTIMETRIC,D_VENT,hor,grupHor,tipAcc,tipDia,Mes,Mortalitat
2021,0,3,2,0,2,3,5,2,0,0,0,0,2,0,100.0,0,0,11,4,0,2,2,0,1,3,0,3,5,0,5,4,2,2,0,17.23,2,4,3,4,0
2021,1,13,0,0,1,0,1,2,1,0,0,0,1,0,100.0,1,3,4,4,0,2,2,0,1,3,2,1,5,2,5,5,5,4,0,15.52,2,1,1,9,0
2021,0,1,1,0,1,0,1,1,0,0,0,0,1,0,80.0,0,0,11,4,0,2,2,1,5,3,0,7,5,0,5,4,4,2,0,21.19,2,5,3,5,0
2021,0,3,2,1,0,0,1,2,1,0,0,0,1,0,100.0,0,2,11,4,0,2,2,0,1,3,0,1,5,0,1,0,3,3,0,16.45,2,1,1,3,1
2021,0,41,0,0,1,1,2,1,0,0,0,1,0,0,100.0,0,0,1,4,4,2,2,0,5,3,2,12,5,0,5,4,1,2,2,21.55,2,3,2,7,0
2021,0,1,1,0,1,1,2,2,0,0,0,0,2,0,60.0,0,2,11,4,0,2,2,1,1,3,0,3,5,0,5,4,4,3,0,20.45,2,4,3,7,0
2021,0,22,0,1,0,0,1,2,0,0,0,1,1,0,100.0,0,1,11,4,0,2,2,0,0,3,0,12,5,0,5,4,4,3,0,21.24,2,3,2,6,1
2021,1,11,0,0,1,0,1,2,0,0,0,0,2,0,30.0,0,0,11,4,0,2,2,1,1,3,2,4,5,2,5,5,5,4,0,18.14,2,4,3,10,0
2021,1,19,1,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,11,4,0,2,1,0,1,5,0,1,2,2,5,5,5,4,0,16.0,2,1,3,1,0
2021,1,37,3,0,1,0,1,1,0,0,0,0,0,0,100.0,0,3,11,4,0,2,2,0,1,3,1,0,5,2,5,5,5,4,0,7.3,0,0,1,6,0
2021,1,8,3,0,1,0,1,1,0,0,1,0,0,0,100.0,0,3,11,4,0,2,2,0,1,3,1,12,5,2,5,5,5,4,0,13.18,0,3,1,3,0
2021,0,25,0,1,0,1,2,2,0,0,0,1,0,1,100.0,0,2,11,4,0,2,1,0,1,6,0,4,1,0,5,4,1,3,0,14.51,2,4,1,8,1
2021,0,1,1,0,1,0,1,2,0,0,1,0,1,0,100.0,0,0,11,4,0,2,1,0,4,6,0,5,0,0,2,0,3,2,0,21.05,2,4,0,8,0
2021,1,13,0,0,3,0,3,3,1,1,0,1,0,0,100.0,1,3,4,4,0,2,1,0,3,3,2,1,0,2,5,5,5,4,0,21.18,2,1,1,3,0
2021,1,13,0,0,1,0,1,2,0,0,0,1,1,0,100.0,1,3,11,4,0,2,1,0,1,3,0,6,3,2,5,5,5,4,0,9.15,0,4,1,12,0
2021,1,9,3,0,1,0,1,2,0,0,1,0,1,0,100.0,0,0,11,4,0,2,1,0,1,4,0,5,0,2,5,5,5,4,0,17.3,2,4,1,4,0
2021,0,8,3,0,1,0,1,2,1,0,0,0,0,1,30.0,0,0,11,4,0,2,2,1,0,3,0,1,5,0,5,4,4,2,0,21.0,2,1,1,6,0
2021,0,13,0,0,1,0,1,2,0,0,0,1,1,0,80.0,0,0,11,4,0,2,1,1,4,5,2,4,1,0,5,4,3,2,0,21.05,2,4,3,10,0
2021,0,7,0,0,1,0,1,1,0,0,0,1,0,0,100.0,0,2,8,4,0,2,2,0,1,3,0,2,5,0,5,4,1,3,0,9.55,0,2,0,3,0
2021,1,21,0,0,2,0,2,3,0,0,0,1,2,0,10.0,0,3,11,4,0,2,2,1,1,3,1,5,5,2,5,5,5,4,0,17.2,2,4,1,8,0
2021,1,17,0,0,1,0,1,2,0,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,5,5,2,5,5,5,4,0,14.0,2,4,1,8,0
2021,1,7,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,10,4,0,2,2,0,1,3,2,1,5,2,1,5,5,4,0,13.2,0,1,1,9,0
2021,1,3,2,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,11,4,4,2,2,0,2,3,0,1,5,2,5,5,5,4,0,18.4,2,1,2,9,0
2021,0,22,0,0,1,1,2,1,0,0,0,1,0,0,100.0,0,0,11,4,0,2,2,0,0,3,0,2,5,0,5,4,0,2,0,20.27,2,2,1,4,0
2021,1,37,3,0,2,0,2,2,1,0,0,1,0,0,100.0,0,0,11,4,0,2,2,0,4,3,0,1,5,2,5,5,5,4,0,18.58,2,1,3,2,0
2021,1,13,0,0,1,0,1,2,0,1,0,1,0,0,30.0,1,3,3,4,0,2,1,1,3,3,0,5,0,2,5,5,5,4,0,23.33,1,4,1,12,0
2021,0,14,0,0,1,0,1,2,0,0,0,1,1,0,100.0,0,4,11,4,0,2,2,0,1,3,0,3,5,0,2,3,3,2,0,15.53,2,4,3,9,0
2021,0,7,0,0,1,1,2,3,0,0,0,0,3,0,100.0,0,1,11,4,0,2,2,0,1,3,0,4,5,0,5,4,1,3,0,14.51,2,4,3,9,0
2021,1,41,0,0,1,0,1,2,0,0,0,1,1,0,100.0,0,0,11,4,0,2,1,0,1,4,0,5,0,2,5,5,5,4,0,16.26,2,4,0,11,0
2021,1,10,1,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,11,4,3,2,2,0,1,3,0,1,5,1,5,4,1,2,0,18.46,2,1,1,5,0
2021,0,10,1,0,2,0,2,1,0,0,0,0,1,0,40.0,0,0,11,4,0,2,1,1,1,5,2,7,1,0,5,4,1,2,0,16.49,2,5,1,8,0
2021,0,21,0,0,1,1,2,7,0,0,0,0,5,2,80.0,0,0,11,4,3,2,2,1,2,3,2,4,5,0,5,4,1,3,0,7.42,0,4,1,2,0
2021,0,17,0,0,1,1,2,2,0,0,0,1,1,0,100.0,0,0,11,4,0,2,2,0,5,3,0,5,5,0,5,4,1,2,0,19.53,2,4,0,11,0
2021,0,42,0,1,1,1,3,3,2,0,0,1,0,0,100.0,0,3,11,4,0,2,2,0,1,3,1,1,5,0,5,4,5,4,0,18.51,2,1,3,2,1
2021,0,10,1,1,0,0,1,1,0,0,0,0,1,0,100.0,0,0,11,4,0,2,0,1,5,2,2,7,1,0,5,4,1,3,0,22.3,1,5,1,8,1
2021,0,25,0,0,1,0,1,1,0,0,0,1,0,0,100.0,0,2,11,4,0,2,2,1,1,3,2,2,5,0,5,4,1,2,0,18.4,2,2,0,5,0
2021,1,20,1,0,1,0,1,3,0,0,1,0,2,0,30.0,0,0,11,4,0,2,1,1,4,2,2,5,0,2,5,5,5,4,0,23.39,1,4,3,12,0
2021,0,34,2,0,1,0,1,2,0,0,0,0,1,1,100.0,0,0,0,7,0,2,2,0,1,3,2,4,5,0,5,4,2,2,0,18.24,2,4,1,5,0
2021,1,20,1,0,1,0,1,1,0,0,0,1,0,0,100.0,0,0,11,4,0,2,0,0,1,4,0,2,2,2,5,5,5,4,0,18.24,2,2,1,10,0
2021,0,35,1,1,0,0,1,1,0,0,0,0,1,0,100.0,0,2,11,4,0,2,2,0,5,3,0,7,5,0,5,4,1,2,0,3.05,1,5,0,11,1
2021,1,33,2,0,1,0,1,1,0,1,0,0,0,0,100.0,0,3,12,6,0,2,0,0,1,4,1,2,0,2,5,5,5,4,0,14.54,2,2,1,10,0
2021,1,42,0,0,1,2,3,4,3,0,0,0,1,0,100.0,0,0,11,4,0,2,1,0,1,2,0,1,0,2,5,5,5,4,0,13.0,0,1,3,10,0
2021,0,27,2,0,1,1,2,1,0,0,0,1,0,0,100.0,0,2,11,4,0,2,2,0,1,3,0,12,5,0,5,4,1,3,0,14.19,2,3,1,8,0
2021,1,23,3,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,11,4,3,2,1,0,1,6,2,1,0,2,5,5,5,4,0,9.3,0,1,1,6,0
2021,1,13,0,0,1,8,9,2,0,0,0,0,1,1,100.0,1,3,11,4,0,2,2,0,1,3,0,2,5,2,5,5,5,4,0,15.05,2,2,1,11,0
2021,1,41,0,0,2,1,3,1,0,0,0,0,1,0,30.0,0,0,11,4,0,2,2,1,4,3,0,12,5,2,5,5,5,4,0,4.55,1,3,0,11,0
2021,0,28,2,0,1,2,3,4,0,0,0,0,2,2,100.0,0,0,6,4,0,2,2,0,1,3,0,4,5,0,5,4,2,2,0,17.57,2,4,1,3,0
2021,0,41,0,0,1,0,1,1,0,0,0,1,0,0,100.0,0,2,11,4,0,2,0,0,3,4,0,7,3,0,5,4,4,2,0,6.11,0,5,2,10,0
2021,1,27,2,0,1,0,1,2,1,0,0,0,1,0,100.0,0,2,11,4,0,2,1,0,1,6,0,1,3,2,4,5,5,4,0,20.19,2,1,3,1,0
2021,0,34,2,1,0,0,1,2,0,0,0,1,1,0,100.0,0,0,11,4,0,2,2,0,1,3,2,6,5,0,5,4,2,2,0,19.48,2,4,3,6,1
2021,1,12,3,0,1,0,1,2,0,0,1,0,1,0,40.0,0,3,11,4,0,2,2,1,1,3,0,5,5,2,5,5,3,4,0,15.07,2,4,3,3,0
2021,1,7,0,0,1,1,2,2,0,0,0,0,2,0,100.0,0,1,11,4,0,2,2,0,1,3,0,3,5,1,5,4,1,2,0,17.3,2,4,2,1,0
2021,1,7,0,0,1,0,1,1,0,0,0,1,0,0,100.0,0,0,11,4,0,2,2,0,4,3,0,7,5,1,5,4,3,3,0,3.08,1,5,0,5,0
2021,0,11,0,1,0,1,2,1,0,0,0,1,0,0,80.0,0,0,11,4,0,2,1,1,1,5,0,2,1,0,5,4,2,2,0,13.52,0,2,0,9,1
2021,0,8,3,1,0,2,3,2,0,0,0,0,2,0,80.0,0,2,11,4,0,2,2,1,0,3,0,5,5,0,5,4,4,3,0,20.3,2,4,0,4,1
2021,0,37,3,0,1,0,1,2,0,1,0,0,1,0,100.0,0,0,11,4,0,2,1,0,1,4,0,5,0,0,5,3,3,3,0,11.39,0,4,2,12,0
2021,1,9,3,0,1,0,1,2,0,0,0,1,1,0,100.0,0,0,11,4,0,2,0,0,1,4,0,3,3,1,5,4,5,4,0,12.25,0,4,1,1,0
2021,0,25,0,0,1,0,1,2,0,0,0,1,0,1,50.0,0,2,11,4,0,2,1,1,1,4,0,5,3,0,5,4,4,3,0,16.27,2,4,1,8,0
2021,1,13,0,0,1,0,1,2,0,0,0,1,1,0,100.0,1,3,11,4,0,2,1,0,3,3,0,5,0,2,5,5,5,4,0,19.0,2,4,2,2,0
2021,1,13,0,1,0,0,1,1,0,0,0,1,0,0,80.0,1,3,11,4,0,2,2,1,3,3,0,12,5,2,5,5,5,4,0,4.28,1,3,2,6,1
2021,1,2,0,0,1,0,1,2,0,0,0,1,1,0,100.0,0,0,11,4,0,2,0,0,4,6,0,6,3,2,5,5,5,4,0,22.2,1,4,3,12,0
2021,1,13,0,0,1,0,1,2,1,0,0,0,1,0,100.0,1,3,11,4,0,2,2,0,1,3,2,1,5,2,5,5,5,4,0,21.15,2,1,3,7,0
2021,0,2,0,0,2,0,2,1,0,0,0,1,0,0,100.0,0,0,11,4,0,2,2,0,1,3,0,7,5,0,5,4,4,2,0,17.53,2,5,2,4,0
2021,1,20,1,1,0,0,1,2,1,0,0,0,1,0,30.0,0,0,11,4,0,2,2,1,1,3,2,1,5,2,5,5,5,4,0,19.11,2,1,0,9,1
2021,1,23,3,0,1,0,1,1,0,1,0,0,0,0,100.0,0,1,11,4,0,2,2,0,1,3,0,7,5,2,5,5,4,2,0,14.2,2,5,2,4,0
2021,1,20,1,0,1,0,1,2,0,1,0,0,1,0,100.0,0,0,11,4,0,2,1,0,1,2,2,5,0,2,5,5,5,4,0,8.09,0,4,1,2,0
2021,1,42,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,1,5,2,5,5,5,4,0,10.1,0,1,3,2,0
2021,0,41,0,0,1,0,1,1,0,0,0,1,0,0,100.0,0,0,11,4,0,2,2,0,1,3,0,2,5,0,5,4,4,3,0,14.46,2,2,3,1,0
2021,0,35,1,0,1,0,1,2,0,0,0,1,1,0,100.0,0,0,11,4,0,2,0,0,1,6,0,3,3,0,5,4,4,3,0,9.47,0,4,0,8,0
2021,0,5,0,0,1,0,1,1,0,0,0,1,0,0,80.0,0,2,6,4,0,2,0,1,1,4,0,2,3,0,5,4,1,2,0,14.48,2,2,2,10,0
2021,0,21,0,1,1,0,2,2,0,0,0,0,2,0,100.0,0,3,11,4,0,2,2,0,1,3,1,3,5,0,5,4,5,4,0,20.21,2,4,1,12,1
2021,1,8,3,0,1,0,1,2,1,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,1,5,2,5,5,5,4,0,10.15,0,1,1,11,0
2021,1,13,0,0,1,1,2,2,0,0,0,1,1,0,100.0,1,3,11,4,0,2,1,0,3,3,2,4,0,2,5,5,5,4,0,20.0,2,4,1,10,0
2021,1,13,0,0,1,0,1,2,1,0,0,0,1,0,100.0,1,3,11,4,0,2,1,0,1,3,0,1,0,2,5,5,5,4,0,11.3,0,1,1,1,0
2021,1,11,0,0,1,1,2,1,0,0,0,1,0,0,40.0,0,0,11,4,0,2,2,1,4,3,2,0,5,2,5,5,5,4,0,3.0,1,0,1,7,0
2021,1,37,3,0,1,0,1,2,1,0,0,0,1,0,30.0,0,0,11,4,0,2,2,1,1,3,0,1,5,2,5,5,5,4,0,19.3,2,1,2,5,0
2021,1,21,0,0,1,1,2,2,0,1,0,1,0,0,100.0,0,3,11,4,0,2,2,0,1,3,1,5,5,2,5,5,5,4,0,12.48,0,4,3,9,0
2021,1,12,3,1,1,0,2,2,0,0,0,1,1,0,40.0,0,0,11,4,0,2,1,1,1,6,0,5,3,2,2,5,5,4,0,14.54,2,4,1,12,1
2021,1,37,3,0,1,0,1,2,0,0,0,1,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,5,5,2,5,5,5,4,0,17.0,2,4,1,7,0
2021,0,3,2,0,1,0,1,2,0,0,0,1,1,0,100.0,0,2,11,4,0,2,2,0,1,3,0,2,5,0,5,4,2,3,0,9.57,0,2,1,8,0
2021,0,42,0,0,2,1,3,3,0,0,1,0,0,2,100.0,0,2,11,4,0,2,2,0,1,3,0,3,5,0,5,4,4,2,0,16.5,2,4,1,10,0
2021,0,10,1,0,1,1,2,3,0,2,0,0,0,0,100.0,0,1,11,4,0,2,2,0,1,3,0,3,5,0,2,0,0,3,0,11.59,0,4,2,10,0
2021,1,37,3,0,1,0,1,2,1,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,1,5,2,5,5,5,4,0,9.25,0,1,1,11,0
2021,1,41,0,0,1,0,1,2,0,0,0,1,1,0,40.0,0,0,11,4,0,2,1,1,4,5,0,5,0,2,5,5,3,4,0,21.01,2,4,1,1,0
2021,0,35,1,0,1,0,1,1,0,0,0,1,0,0,60.0,0,1,11,4,0,2,2,1,1,3,0,7,5,0,5,4,4,2,0,11.21,0,5,2,5,0
2021,0,5,0,0,1,2,3,2,0,0,0,0,2,0,90.0,0,0,11,4,0,2,1,1,1,4,0,5,3,0,5,4,1,3,0,18.56,2,4,2,9,0
2021,1,13,0,0,1,0,1,1,0,0,0,0,0,1,100.0,1,3,11,4,0,2,2,0,3,3,0,12,5,2,5,5,5,4,0,4.0,1,3,3,9,0
2021,1,42,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,11,4,0,2,2,0,1,3,2,1,5,2,5,5,5,4,0,10.48,0,1,2,11,0
2021,0,27,2,0,1,1,2,1,0,0,0,1,0,0,100.0,0,2,11,4,0,2,2,0,1,3,0,2,5,0,5,4,4,3,3,14.56,2,2,1,10,0
2021,1,13,0,0,1,0,1,2,1,0,0,0,0,0,100.0,1,3,3,4,0,2,2,0,1,3,2,1,5,2,5,5,5,4,0,9.4,0,1,1,3,0
2021,1,35,1,0,1,0,1,1,0,0,0,1,0,0,100.0,0,3,11,4,0,2,2,0,1,3,1,2,5,1,5,4,5,4,0,13.55,0,2,1,7,0
2021,0,28,2,1,1,0,2,2,0,0,0,0,2,0,100.0,0,0,11,4,0,2,2,0,1,3,0,3,5,0,5,4,2,3,0,19.21,2,4,3,5,1
2021,0,37,3,0,1,0,1,2,0,0,1,0,1,0,40.0,0,0,11,4,0,2,1,1,2,4,2,5,2,0,5,4,4,2,0,10.18,0,4,2,10,0
2021,1,13,0,0,1,0,1,2,0,0,0,1,1,0,30.0,1,3,11,4,0,2,1,1,1,3,0,2,3,2,5,5,5,4,0,18.1,2,2,1,7,0
2021,1,11,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,11,4,0,2,2,0,1,3,0,1,5,2,5,5,5,4,2,15.48,2,1,1,12,0
2021,0,19,1,1,1,1,3,2,0,0,0,0,2,0,100.0,0,0,11,4,0,2,2,0,2,3,0,3,5,0,5,4,1,2,0,9.42,0,4,1,11,1
2021,1,23,3,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,11,4,0,2,2,0,0,3,0,1,5,2,5,5,5,4,0,20.45,2,1,3,7,0
2021,1,41,0,0,1,0,1,2,1,0,0,0,1,0,30.0,0,0,11,4,0,2,0,1,4,4,0,1,3,2,5,5,5,4,0,21.36,2,1,1,3,0
2021,0,15,1,1,0,1,2,2,0,0,0,0,1,1,80.0,0,0,11,4,0,2,2,1,4,3,0,3,5,0,5,4,1,2,0,19.57,2,4,1,6,1
2021,1,20,1,0,1,0,1,2,0,0,0,1,1,0,30.0,0,0,11,4,0,2,1,1,1,2,0,5,0,2,5,5,5,4,0,11.57,0,4,1,3,0
2021,1,41,0,0,1,0,1,2,0,0,0,1,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,0,5,2,5,5,5,4,0,18.21,2,0,3,12,0
2021,1,1,1,1,0,0,1,1,0,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,0,5,2,5,5,5,4,0,12.54,0,0,1,4,1
2021,0,12,3,0,1,0,1,1,0,0,0,1,0,0,60.0,0,0,11,4,0,2,2,1,1,3,0,2,5,0,5,4,4,3,0,13.32,0,2,1,10,0
2021,0,21,0,0,1,0,1,2,0,0,0,1,1,0,50.0,0,2,11,4,0,2,2,1,1,3,0,4,5,0,5,4,2,3,0,12.25,0,4,1,5,0
2021,1,17,0,0,1,0,1,1,0,1,0,0,0,0,100.0,0,0,11,4,0,2,1,0,1,4,2,0,3,2,5,5,5,4,0,18.0,2,0,3,9,0
2021,1,7,0,0,1,1,2,3,2,0,0,0,1,0,100.0,0,0,11,4,0,2,2,0,1,3,2,1,5,2,5,5,5,4,0,19.3,2,1,3,5,0
2021,0,24,2,0,2,0,2,2,0,0,0,2,0,0,100.0,0,0,11,4,0,2,2,0,5,3,0,12,5,0,5,4,1,3,0,20.55,2,3,1,10,0
2021,1,19,1,0,1,0,1,1,0,1,0,0,0,0,100.0,0,0,11,4,3,2,2,0,4,3,0,7,5,2,5,5,5,4,0,22.2,1,5,1,11,0
2021,1,11,0,0,1,0,1,1,0,0,0,1,0,0,100.0,0,3,11,4,0,2,2,0,1,3,2,0,5,2,4,5,5,4,0,13.1,0,0,1,11,0
2021,0,42,0,0,2,0,2,1,0,0,0,0,1,0,50.0,0,0,11,4,0,2,1,1,1,6,0,7,3,0,5,4,0,2,0,11.03,0,5,2,1,0
2021,0,34,2,1,0,0,1,2,0,0,0,0,1,1,100.0,0,0,11,4,0,2,2,0,5,3,2,4,5,0,5,4,2,2,0,6.22,0,4,1,11,1
2021,0,14,0,0,1,0,1,1,0,0,0,1,0,0,100.0,0,2,11,4,0,2,2,0,1,3,0,2,5,0,2,3,5,2,0,9.33,0,2,2,2,0
2021,0,25,0,0,3,1,4,1,0,0,0,0,1,0,50.0,0,0,11,4,0,2,2,1,1,3,0,7,5,0,5,4,4,2,0,11.39,0,5,2,9,0
2021,0,3,2,1,0,1,2,2,0,0,0,0,1,1,100.0,0,2,11,4,0,2,2,0,0,3,0,3,5,0,5,4,1,2,0,6.4,0,4,1,4,1
2021,1,37,3,0,1,1,2,2,0,0,0,1,1,0,100.0,0,0,11,4,0,2,2,0,4,3,2,2,5,2,5,5,3,3,0,23.2,1,2,1,8,0
2021,1,25,0,0,2,2,4,1,0,0,0,0,1,0,50.0,0,0,11,4,0,2,2,1,1,3,0,7,5,1,5,4,4,3,0,19.55,2,5,1,7,0
2021,0,29,1,0,1,0,1,1,0,0,0,0,1,0,100.0,0,0,11,4,0,2,2,0,1,3,2,7,5,0,5,4,1,3,0,13.51,0,5,1,12,0
2021,0,30,3,0,1,0,1,1,0,0,1,0,0,0,100.0,0,2,11,4,0,2,2,0,1,3,0,7,5,0,5,4,4,3,0,16.1,2,5,1,3,0
2021,1,13,0,0,1,1,2,3,2,0,0,0,0,1,100.0,1,3,4,4,0,2,1,0,1,3,2,1,0,2,5,5,5,4,0,9.58,0,1,1,9,0
2021,1,42,0,0,1,0,1,2,1,0,0,0,0,1,100.0,0,0,11,4,0,2,2,0,1,3,0,1,5,2,5,5,5,4,0,13.15,0,1,3,1,0
2021,1,13,0,0,1,1,2,2,0,0,1,1,0,0,100.0,1,3,11,4,0,2,1,0,3,3,0,3,0,2,5,5,5,4,0,21.25,2,4,1,1,0
2021,1,13,0,0,1,0,1,2,0,0,0,1,1,0,30.0,1,3,11,4,0,2,2,1,3,3,0,3,5,2,5,5,5,4,0,0.15,1,4,1,9,0
2021,1,13,0,0,1,0,1,3,0,0,0,1,0,2,30.0,1,3,4,4,0,2,2,1,1,3,0,4,5,2,5,5,5,4,0,11.19,0,4,1,2,0
2021,1,11,0,0,1,0,1,2,0,0,0,1,1,0,50.0,0,0,11,4,0,2,1,1,1,6,0,5,3,2,5,5,5,4,0,17.38,2,4,0,6,0
2021,1,37,3,0,1,2,3,1,0,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,0,5,2,5,5,5,4,0,17.05,2,0,0,5,0
2021,1,13,0,0,1,0,1,2,0,0,0,1,1,0,100.0,1,3,4,4,0,2,2,0,1,3,2,5,5,2,5,5,5,4,0,20.0,2,4,1,6,0
2021,0,37,3,1,0,0,1,2,0,0,0,1,0,1,100.0,0,0,11,4,0,2,0,0,1,6,0,5,0,0,5,4,4,2,0,14.46,2,4,3,5,1
2021,0,37,3,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,11,4,0,2,2,0,1,3,2,1,5,0,5,2,2,2,0,6.39,0,1,1,6,0
2021,1,12,3,0,1,3,4,2,0,0,0,0,2,0,40.0,0,3,11,4,0,2,2,1,1,3,0,3,5,2,5,5,5,4,0,13.28,0,4,2,1,0
2021,1,20,1,0,1,1,2,1,0,0,0,0,1,0,30.0,0,0,11,4,0,2,2,1,5,3,0,7,5,2,5,5,3,2,0,4.13,1,5,0,5,0
2021,0,11,0,0,1,0,1,1,0,0,0,1,0,0,100.0,0,0,11,4,0,2,2,0,1,3,2,2,5,0,5,4,2,2,0,9.58,0,2,1,7,0
2021,0,37,3,0,1,1,2,2,0,0,1,1,0,0,100.0,0,1,11,4,0,2,2,0,1,3,0,3,5,0,5,0,3,3,0,17.31,2,4,0,4,0
2021,1,25,0,0,1,0,1,2,0,0,0,0,1,0,30.0,0,0,11,4,0,2,1,1,4,2,2,5,0,2,5,5,5,4,0,23.1,1,4,1,8,0
2021,0,34,2,0,1,0,1,1,0,0,0,0,1,0,100.0,0,0,11,4,0,2,2,0,1,3,2,7,5,0,5,4,2,2,0,18.3,2,5,1,3,0
2021,1,13,0,0,1,0,1,2,0,0,0,1,1,0,100.0,1,3,11,4,0,2,1,0,3,3,0,3,3,2,5,5,5,4,0,20.2,2,4,1,10,0
2021,1,13,0,1,0,2,3,5,0,0,0,3,2,0,100.0,1,3,11,4,0,2,1,0,3,3,0,5,0,2,5,5,5,4,0,6.48,0,4,2,10,1
2021,0,42,0,1,1,3,5,3,0,0,0,0,3,0,100.0,0,3,11,4,0,2,2,0,1,3,1,0,5,0,5,4,5,4,0,7.52,0,0,1,2,1
2021,1,41,0,0,1,0,1,3,1,0,0,0,2,0,100.0,0,3,11,4,0,2,2,0,1,3,1,1,5,2,5,5,5,4,0,20.43,2,1,2,7,0
2021,1,37,3,0,1,0,1,2,1,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,1,5,2,5,5,5,4,0,11.35,0,1,1,3,0
2021,1,13,0,0,2,4,6,2,0,0,0,0,2,0,100.0,1,3,11,4,0,2,1,0,3,3,0,5,0,2,5,5,5,4,0,5.45,1,4,3,12,0
2021,0,34,2,1,0,0,1,1,0,0,0,0,0,1,100.0,0,2,11,4,0,2,2,0,1,3,0,7,5,0,5,0,3,2,0,13.3,0,5,1,5,1
2021,0,10,1,0,1,0,1,2,0,0,0,0,2,0,80.0,0,2,11,4,0,2,2,1,5,3,2,4,5,0,5,4,1,2,0,21.42,2,4,0,8,0
2021,1,13,0,0,1,0,1,1,0,0,0,1,0,0,100.0,1,3,11,4,0,2,1,0,3,3,0,12,0,2,5,5,5,4,0,22.38,1,3,2,2,0
2021,0,35,1,0,2,4,6,3,0,0,0,0,3,0,100.0,0,1,11,4,0,2,2,0,1,3,0,3,5,0,5,4,4,2,0,10.41,0,4,2,8,0
2021,1,13,0,0,1,0,1,2,0,0,0,0,2,0,30.0,0,0,11,4,0,2,1,1,1,4,2,10,3,2,5,5,5,4,0,11.58,0,5,1,9,0
2021,0,33,2,0,1,1,2,1,0,0,0,0,1,0,100.0,0,0,11,4,0,2,2,0,5,3,0,7,5,0,5,4,1,2,0,18.44,2,5,2,12,0
2021,0,38,3,1,0,0,1,1,0,0,0,1,0,0,100.0,0,2,11,4,0,2,2,0,1,3,0,7,5,0,5,4,4,3,0,9.34,0,5,0,5,1
2021,1,41,0,0,1,0,1,1,0,0,0,1,0,0,100.0,0,4,11,4,0,2,1,0,1,3,0,7,3,2,2,5,5,4,0,10.0,0,5,1,3,0
2021,0,5,0,1,0,1,2,3,0,0,0,1,2,0,100.0,0,0,11,4,0,2,2,0,1,3,0,6,5,0,5,4,1,3,0,14.53,2,4,1,2,1
2021,0,25,0,0,2,0,2,2,0,0,0,1,1,0,100.0,0,0,11,4,0,2,2,1,1,3,2,4,5,0,5,4,1,2,0,17.35,2,4,3,1,0
2021,1,11,0,0,1,0,1,1,0,0,0,1,0,0,100.0,0,0,11,4,0,2,2,0,4,3,0,7,5,2,5,5,5,4,0,1.25,1,5,1,10,0
2021,0,18,2,0,2,0,2,2,0,0,0,1,0,0,100.0,0,1,11,4,0,2,2,0,1,3,0,3,5,0,0,0,3,3,0,17.53,2,4,1,5,0
2021,0,26,2,0,2,0,2,2,0,0,0,0,2,0,100.0,0,2,11,4,0,2,2,0,1,3,0,3,5,0,5,4,1,0,0,11.28,0,4,1,6,0
2021,1,13,0,0,1,0,1,2,0,0,0,1,1,0,100.0,1,3,11,4,0,2,1,0,1,3,2,4,0,2,5,5,5,4,0,16.4,2,4,1,4,0
2021,1,37,3,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,11,4,0,2,1,0,1,6,2,1,3,2,5,5,5,4,0,18.21,2,1,3,8,0
